chr13	103200000	103200000
chr13	103500000	103550000
chr13	107800000	107800000
chr13	110800000	110800000
chr13	113550000	113600000
chr12	100000	150000
chr12	8650000	8700000
chr12	9500000	9500000
chr12	12900000	12950000
chr12	13400000	13450000
chr12	14850000	14850000
chr12	15150000	15200000
chr12	24950000	25050000
chr12	27500000	27600000
chr12	27850000	27900000
chr12	29150000	29250000
chr12	31450000	31500000
chr12	32900000	32950000
chr12	37800000	37900000
chr12	39700000	39750000
chr12	40500000	40500000
chr12	44350000	44350000
chr12	45500000	45550000
chr12	48050000	48150000
chr12	49050000	49100000
chr12	53400000	53450000
chr12	54950000	54950000
chr12	56050000	56100000
chr12	58350000	58400000
chr12	62600000	62650000
chr12	64800000	64850000
chr12	65200000	65250000
chr12	69650000	69700000
chr12	72350000	72400000
chr12	76950000	77050000
chr12	77400000	77450000
chr12	78300000	78400000
chr12	82700000	82800000
chr12	88450000	88500000
chr12	89400000	89450000
chr12	89950000	90000000
chr12	91350000	91400000
chr12	91750000	91800000
chr12	93100000	93150000
chr12	93850000	93900000
chr12	94500000	94550000
chr12	95950000	96000000
chr12	96200000	96300000
chr12	96950000	97000000
chr12	98800000	98850000
chr12	101800000	101850000
chr12	105800000	105850000
chr12	108300000	108400000
chr12	108900000	109000000
chr12	112900000	112950000
chr12	116400000	116450000
chr12	117100000	117200000
chr12	117650000	117700000
chr12	120700000	120800000
chr12	131250000	131300000
chr12	132600000	132600000
chr12	133250000	133250000
chr15	27050000	27150000
chr15	28300000	28350000
chr15	29900000	29950000
chr15	30350000	30400000
chr15	32850000	32850000
chr15	34300000	34350000
chr15	35250000	35300000
chr15	38700000	38750000
chr15	44100000	44150000
chr15	44800000	44850000
chr15	48550000	48650000
chr15	51800000	51800000
chr15	53000000	53100000
chr15	56700000	56800000
chr15	57800000	57900000
chr15	58450000	58500000
chr15	59150000	59250000
chr15	59900000	59900000
chr15	59950000	60000000
chr15	63350000	63400000
chr15	63850000	63950000
chr15	64400000	64450000
chr15	64950000	65000000
chr15	66800000	66850000
chr15	67150000	67250000
chr15	68500000	68550000
chr15	69250000	69300000
chr15	69700000	69750000
chr15	70850000	70850000
chr15	72450000	72500000
chr15	74200000	74250000
chr15	74600000	74700000
chr15	75600000	75600000
chr15	75600000	75650000
chr15	76400000	76500000
chr15	80650000	80700000
chr15	81250000	81300000
chr15	81700000	81750000
chr15	82550000	82600000
chr15	84750000	84800000
chr15	85050000	85050000
chr15	91550000	91550000
chr15	98950000	99000000
chr15	99750000	99850000
chr15	100300000	100350000
chr15	101100000	101150000
chr15	101500000	101550000
chr15	101800000	101850000
chr14	20150000	20200000
chr14	29200000	29200000
chr14	31050000	31050000
chr14	31900000	31900000
chr14	33050000	33100000
chr14	35000000	35050000
chr14	36300000	36350000
chr14	37700000	37700000
chr14	39450000	39550000
chr14	39900000	39950000
chr14	45300000	45350000
chr14	50000000	50100000
chr14	55850000	55950000
chr14	56900000	57000000
chr14	58900000	58950000
chr14	59950000	60000000
chr14	62300000	62350000
chr14	63750000	63850000
chr14	69300000	69350000
chr14	69550000	69650000
chr14	70200000	70300000
chr14	72900000	72950000
chr14	73500000	73500000
chr14	74500000	74600000
chr14	75300000	75350000
chr14	76100000	76100000
chr14	76100000	76200000
chr14	77250000	77350000
chr14	79350000	79400000
chr14	82000000	82050000
chr14	88350000	88400000
chr14	90400000	90450000
chr14	90700000	90750000
chr14	91950000	91950000
chr14	92550000	92550000
chr14	93250000	93350000
chr14	93650000	93700000
chr14	96950000	97050000
chr14	100800000	100800000
chr14	102800000	102850000
chr14	105150000	105200000
chr14	107250000	107350000
chr17	900000	950000
chr17	1500000	1500000
chr17	2200000	2250000
chr17	2600000	2650000
chr17	12900000	12950000
chr17	15400000	15500000
chr17	19750000	19750000
chr17	19800000	19850000
chr17	20200000	20250000
chr17	21450000	21500000
chr17	30700000	30800000
chr17	34450000	34550000
chr17	34800000	34800000
chr17	36800000	36900000
chr17	37650000	37700000
chr17	39800000	39850000
chr17	41350000	41450000
chr17	42750000	42850000
chr17	43150000	43250000
chr17	43500000	43550000
chr17	43650000	43750000
chr17	44000000	44100000
chr17	44350000	44400000
chr17	44700000	44800000
chr17	48500000	48500000
chr17	48500000	48500000
chr17	49300000	49400000
chr17	52950000	53000000
chr17	53400000	53450000
chr17	56200000	56250000
chr17	56550000	56600000
chr17	57250000	57250000
chr17	58100000	58200000
chr17	61900000	61950000
chr17	62450000	62450000
chr17	62750000	62800000
chr17	65300000	65400000
chr17	65700000	65750000
chr17	66450000	66550000
chr17	74700000	74750000
chr17	76000000	76100000
chr17	79600000	79650000
chr17	81100000	81150000
chr16	0	100000
chr16	3000000	3100000
chr16	3200000	3250000
chr16	4450000	4500000
chr16	5100000	5200000
chr16	8550000	8600000
chr16	11000000	11050000
chr16	12150000	12250000
chr16	13950000	14000000
chr16	14750000	14750000
chr16	15400000	15450000
chr16	16350000	16350000
chr16	19500000	19600000
chr16	25250000	25300000
chr16	27500000	27550000
chr16	28050000	28150000
chr16	30950000	31000000
chr16	48200000	48250000
chr16	48650000	48700000
chr16	49400000	49450000
chr16	50000000	50050000
chr16	50850000	50900000
chr16	53000000	53050000
chr16	53500000	53600000
chr16	56350000	56450000
chr16	63300000	63350000
chr16	66300000	66400000
chr16	66900000	66950000
chr16	71650000	71700000
chr16	72100000	72150000
chr16	74300000	74350000
chr16	75750000	75750000
chr16	78050000	78150000
chr16	80950000	81000000
chr16	83900000	83950000
chr16	85050000	85100000
chr16	85800000	85850000
chr16	87350000	87350000
chr16	87950000	87950000
chr16	88650000	88700000
chr16	90150000	90200000
chr19	200000	300000
chr19	1200000	1300000
chr19	4750000	4750000
chr19	5650000	5750000
chr19	9900000	10000000
chr19	10500000	10600000
chr19	10950000	11050000
chr19	11700000	11700000
chr19	12750000	12850000
chr19	13000000	13100000
chr19	14600000	14700000
chr19	17400000	17450000
chr19	18500000	18600000
chr19	24600000	24650000
chr19	27700000	27750000
chr19	30050000	30100000
chr19	31150000	31200000
chr19	33050000	33150000
chr19	38350000	38400000
chr19	38850000	38900000
chr19	39400000	39500000
chr19	42900000	42950000
chr19	45100000	45100000
chr19	54950000	55000000
chr19	55550000	55600000
chr19	56200000	56250000
chr19	59050000	59150000
chr18	0	50000
chr18	3200000	3250000
chr18	4050000	4100000
chr18	6850000	6950000
chr18	8600000	8650000
chr18	9500000	9600000
chr18	9900000	10000000
chr18	11600000	11650000
chr18	12300000	12300000
chr18	12900000	13000000
chr18	18450000	18550000
chr18	25150000	25150000
chr18	28500000	28550000
chr18	29050000	29100000
chr18	29650000	29750000
chr18	34400000	34400000
chr18	43150000	43150000
chr18	43650000	43750000
chr18	48550000	48650000
chr18	51900000	51950000
chr18	52300000	52400000
chr18	52650000	52700000
chr18	54300000	54300000
chr18	55200000	55250000
chr18	56400000	56450000
chr18	56700000	56800000
chr18	61100000	61150000
chr18	64850000	64850000
chr18	66400000	66450000
chr18	68150000	68150000
chr18	70300000	70300000
chr18	71750000	71750000
chr18	74450000	74500000
chr18	77050000	77150000
chr18	78000000	78050000
